Ticker,Name,MarketCap,Price,PreviousClose,PE_Ratio,Forward_PE_Ratio,Dividend_Rate,Dividend_Yield,Beta,Volume,Avg_Volume,PriceHint,Open,DayLow,DayHigh,RegularMarketPreviousClose,RegularMarketOpen,RegularMarketDayLow,RegularMarketDayHigh,ExDividendDate,PayoutRatio,FiveYearAvgDividendYield,AverageVolume10Days,AverageDailyVolume10Day,Bid,Ask,BidSize,AskSize,FiftyTwoWeekLow,FiftyTwoWeekHigh,PriceToSalesTrailing12Months,FiftyDayAverage,TwoHundredDayAverage,TrailingAnnualDividendRate,TrailingAnnualDividendYield,Currency,EnterpriseValue,ProfitMargins,FloatShares,SharesOutstanding,SharesShort,SharesShortPriorMonth,SharesShortPreviousMonthDate,DateShortInterest,SharesPercentSharesOut,HeldPercentInsiders,HeldPercentInstitutions,ShortRatio,ShortPercentOfFloat,ImpliedSharesOutstanding,BookValue,PriceToBook,LastFiscalYearEnd,NextFiscalYearEnd,MostRecentQuarter,EarningsQuarterlyGrowth,NetIncomeToCommon,TrailingEPS,ForwardEPS,PEGRatio,LastSplitFactor,LastSplitDate,EnterpriseToRevenue,EnterpriseToEBITDA,52WeekChange,SandP52WeekChange,LastDividendValue,LastDividendDate,Exchange,QuoteType,UnderlyingSymbol,ShortName,FirstTradeDateEpochUtc,TimeZoneFullName,TimeZoneShortName,UUID,MessageBoardId,GmtOffSetMilliseconds,CurrentPrice,TargetHighPrice,TargetLowPrice,TargetMeanPrice,TargetMedianPrice,RecommendationMean,RecommendationKey,NumberOfAnalystOpinions,TotalCash,TotalCashPerShare,EBITDA,TotalDebt,QuickRatio,CurrentRatio,TotalRevenue,DebtToEquity,RevenuePerShare,ReturnOnAssets,ReturnOnEquity,FreeCashFlow,OperatingCashFlow,EarningsGrowth,RevenueGrowth,GrossMargins,EBITDAMargins,OperatingMargins,FinancialCurrency,TrailingPegRatio
PG,The Procter & Gamble Company,391216791552,165.76,165.87,27.084967,23.781923,4.03,0.024300002,0.423,5920797,6231078,2,165.53,163.95,166.07,165.87,165.53,163.95,166.07,1713398400,0.6148,2.43,5863490,5863490,165.83,165.98,1100,800,141.45,167.65,4.654019,160.701,153.88934,3.763,0.022686442,USD,417705623552,0.17994,2356335464,2360140032,18279413,16907414,1711584000,1714435200,0.0077,0.00091,0.67981005,2.6,0.0077,2360140032,20.87,7.9425006,1688083200,1719705600,1711843200,0.105,14844999680,6.12,6.97,3.19,2:1,1087776000,4.969,17.248,0.065044284,0.2704494,1.007,1713398400,NYQ,EQUITY,PG,Procter & Gamble Company (The),-252322200,America/New_York,EDT,49f38fe0-3598-34d6-bf4a-0a8791c9c8b9,finmb_33328,-14400000,165.76,183.0,156.0,171.47,174.0,2.1,buy,23,6828000256,2.893,24217999360,31982000128,0.4,0.694,84059996160,63.541,35.616,0.111590005,0.31794,12286999552,19433000960,0.106,0.006,0.51464003,0.2881,0.22941,USD,3.52
PGR,The Progressive Corporation,125146087424,213.67,212.41,21.870008,17.850458,1.15,0.0054,0.344,1776980,2741200,2,212.11,211.51,214.39,212.41,212.11,211.51,214.39,1712102400,0.1177,1.96,2290480,2290480,213.73,213.99,800,1300,111.41,217.77,1.9246907,206.8368,168.6163,1.15,0.0054140575,USD,129816690688,0.08898,583168170,585697984,4372790,4386045,1711584000,1714435200,0.0075,0.00278,0.87246,1.48,0.0075,585697984,37.24,5.7376475,1703980800,1735603200,1711843200,4.205,5738599936,9.77,11.97,0.73,4:1,1147996800,1.997,16.505,0.6369451,0.2704494,0.1,1712102400,NYQ,EQUITY,PGR,Progressive Corporation (The),322151400,America/New_York,EDT,d3149ba1-2c3e-36eb-88b6-3af710cf57a0,finmb_33352,-14400000,213.67,279.0,162.0,230.13,234.0,2.2,buy,15,1481200000,2.529,7865299968,6889699840,0.24,0.329,65021399040,31.588,111.143,0.054169998,0.29917,12828149760,12429200384,4.253,0.206,0.12185001,0.12096,0.17459999,USD,1.449
PLD,"Prologis, Inc.",100250386432,108.28,107.68,31.660818,37.467125,3.84,0.0357,1.058,3709948,3672295,2,108.32,108.04,109.86,107.68,108.32,108.04,109.86,1718582400,1.0439,2.37,4190800,4190800,108.53,108.46,800,800,96.64,137.52,11.772801,119.0058,120.2304,3.57,0.033153787,USD,134037004288,0.37348,921946197,925843968,10542723,10132579,1711584000,1714435200,0.0114,0.00311,0.96914,2.34,0.0149,931529024,57.385,1.8869042,1703980800,1735603200,1711843200,0.261,3174466048,3.42,2.89,-7.23,,0,15.74,22.355,-0.111917555,0.2704494,0.96,1710460800,NYQ,EQUITY,PLD,"Prologis, Inc.",880122600,America/New_York,EDT,0e7c4140-457e-3d58-b4f7-f8c4d460117e,finmb_330123,-14400000,108.28,154.0,112.0,133.21,130.0,1.9,buy,19,500588992,0.541,5995949056,30172301312,0.263,0.521,8515423232,52.204,9.209,0.0239,0.05874,5243546624,5314221056,0.259,0.1,0.75819,0.70413,0.36222,USD,0.5576
PRU,"Prudential Financial, Inc.",42686955520,118.88,117.8,20.047218,8.131327,5.2,0.044099998,1.346,1296014,1467468,2,118.22,118.105,119.08,117.8,118.22,118.105,119.08,1716163200,0.85160005,5.01,1603030,1603030,118.94,119.0,800,1800,77.97,119.6,0.7062349,113.0532,102.0604,5.05,0.04286927,USD,44145201152,0.0358,357887100,359076000,4494078,4892595,1711584000,1714435200,0.0125,0.0015199999,0.58652997,3.37,0.014199999,359076000,75.775,1.568855,1703980800,1735603200,1711843200,-0.222,2138000000,5.93,14.62,0.86,,0,0.73,13.885,0.50948226,0.2704494,1.3,1708041600,NYQ,EQUITY,PRU,"Prudential Financial, Inc.",1008253800,America/New_York,EDT,e7888e2d-0c76-30a5-b916-8b298017a4d2,finmb_1038328,-14400000,118.88,121.0,99.0,113.4,116.5,3.0,hold,10,34975997952,97.426,3179333376,34625998848,1.05,1.19,60443000832,117.719,167.143,0.00246,0.070549995,1847750016,10387999744,-0.206,0.379,0.26691,0.052600004,0.05913,USD,0.4663
PEG,Public Service Enterprise Group Incorporated,36728418304,73.74,73.49,20.426592,18.343283,2.4,0.0327,0.575,1804625,3042332,2,73.82,73.17,73.95,73.49,73.82,73.17,73.95,1717718400,0.6399,3.41,3375960,3375960,73.7,73.78,900,900,53.71,74.49,3.5860593,66.7928,62.22465,2.31,0.03143285,USD,57374932992,0.17653,496715727,498080000,7108488,7042682,1711584000,1714435200,0.0143,0.00116,0.74355006,2.62,0.0186,498080000,31.499,2.3410265,1703980800,1735603200,1711843200,-0.587,1808000000,3.61,4.02,3.84,2:1,1202169600,5.602,14.934,0.18992877,0.2704494,0.6,1709769600,NYQ,EQUITY,PEG,Public Service Enterprise Group,315671400,America/New_York,EDT,a33c5c62-5f27-33a3-bdcb-d206fadd34fe,finmb_298482,-14400000,73.74,80.0,61.5,70.57,72.0,2.5,buy,15,1186000000,2.381,3841999872,21956999168,0.543,0.795,10241999872,139.693,20.546,0.030720001,0.11878,-832374976,2630000128,-0.589,-0.265,0.37854,0.37512,0.25507,USD,1.78
PTC,PTC Inc.,21617383424,180.53,179.12,75.852936,31.072289,0.0,0.0,1.189,491135,814093,2,178.4,177.545,180.635,179.12,178.4,177.545,180.635,0,0.0,0.0,1044080,1044080,180.31,180.68,100,100,129.26,194.24,9.640943,182.6162,163.3717,0.0,0.0,USD,23389151232,0.12837,112368014,119744000,1969637,2220746,1711584000,1714435200,0.0165,0.060949996,0.96959,2.74,0.0186,119744000,24.584,7.3433943,1696032000,1727654400,1711843200,0.802,287832992,2.38,5.81,2.42,2:5,1141084800,10.431,38.499,0.38071382,0.2704494,0.0,0,NMS,EQUITY,PTC,PTC Inc.,629130600,America/New_York,EDT,e095b813-3a2d-3dc2-bb30-0f5d39211ec0,finmb_32710,-14400000,180.53,220.0,177.0,203.24,202.0,1.8,buy,17,248971008,2.079,607523968,2189530112,0.63,0.761,2242247936,74.395,18.842,0.05331,0.105399996,-54904376,657062976,0.792,0.112,0.79850996,0.27094,0.29822,USD,1.9683
PSA,Public Storage,49173123072,279.83,276.91,25.39292,25.3699,12.0,0.0433,0.559,605525,714967,2,279.7,278.4,282.92,276.91,279.7,278.4,282.92,1718150400,1.0899,3.25,646850,646850,265.0,283.56,1000,900,233.18,312.25,10.669699,275.3156,274.7881,12.0,0.04333538,USD,61902798848,0.46425,157644354,175724992,3277893,3553497,1711584000,1714435200,0.0187,0.10163999,0.81961,5.15,0.0239,176211008,31.861,8.782838,1703980800,1735603200,1711843200,-0.017,1940361984,11.02,11.03,-1.31,,0,13.432,18.609,-0.041336358,0.2704494,3.0,1710201600,NYQ,EQUITY,PSA,Public Storage,343405800,America/New_York,EDT,041159b9-03da-37d5-9238-37346de98407,finmb_305520,-14400000,279.83,348.0,250.0,309.87,315.0,2.2,buy,15,271644992,1.546,3326534912,9067889664,0.539,0.599,4608670208,90.27,26.255,0.077199996,0.21319,2159365120,3215341056,-0.019,0.057,0.74025,0.7218,0.45437,USD,9.0649
PHM,"PulteGroup, Inc.",24437532672,116.18,116.38,9.324238,8.593195,0.8,0.0069,1.569,1301143,1738244,2,117.03,115.84,117.3,116.38,117.03,115.84,117.3,1718668800,0.0577,1.11,1549930,1549930,116.37,116.4,800,1100,65.16,121.08,1.4869114,113.1278,94.93595,0.72,0.0061866306,USD,25350174720,0.1663,208322829,210342000,5146010,4355533,1711584000,1714435200,0.024500001,0.00737,0.93504995,2.88,0.031600002,210342000,51.087,2.2741597,1703980800,1735603200,1711843200,0.246,2725861888,12.46,13.52,1.82,2:1,1125619200,1.542,6.993,0.67791235,0.2704494,0.2,1710374400,NYQ,EQUITY,PHM,"PulteGroup, Inc.",322151400,America/New_York,EDT,9624adff-51b6-3616-bf4f-260872454b5a,finmb_294550,-14400000,116.18,183.0,105.0,132.18,131.43,2.1,buy,16,1723289984,8.193,3625106944,2593849088,0.674,5.742,16435096576,24.102,75.865,0.14134,0.27296,1422284544,1725181056,0.322,0.104,0.29663,0.22057,0.20613001,USD,0.3203
QRVO,"Qorvo, Inc.",9563128832,99.05,98.35,0.0,12.4278555,0.0,0.0,1.532,922127,1254747,2,98.9,98.413,99.49,98.35,98.9,98.413,99.49,0,0.0,0.0,2049890,2049890,99.03,99.04,400,400,80.62,121.65,2.5369713,111.0182,103.5896,0.0,0.0,USD,10531651584,-0.018660001,96503759,96548496,2314592,2295232,1711584000,1714435200,0.024,0.00533,0.92821,2.15,0.0275,96548496,36.537,2.7109506,1711756800,1743292800,1711756800,0.0,-70322000,-0.73,7.97,1.63,,0,2.794,25.652,0.085660696,0.2704494,0.0,0,NMS,EQUITY,QRVO,"Qorvo, Inc.",1420209000,America/New_York,EDT,c03e480e-1b82-3765-90a6-f1449315044b,finmb_33821,-14400000,99.05,128.0,82.0,111.18,110.0,2.8,hold,22,1029257984,10.574,410566240,1988012032,1.172,1.989,3769506048,55.9,38.639,0.00865,-0.018860001,0,0,0.0,0.487,0.39488,0.10892,0.033150002,USD,
PWR,"Quanta Services, Inc.",38552739840,263.36,265.43,51.13786,27.178534,0.36,0.0014,1.1,1039552,930657,2,266.18,260.15,268.12,265.43,266.18,260.15,268.12,1712534400,0.048499998,0.26,1084710,1084710,263.67,265.0,1800,900,153.74,273.0,1.7943859,253.7354,210.8371,0.34,0.0012809404,USD,42341941248,0.03575,144504436,146388000,3981687,3307963,1711584000,1714435200,0.0272,0.0117,0.93237996,4.66,0.031,146388000,43.424,6.0648484,1703980800,1735603200,1711843200,0.245,768003008,5.15,9.69,1.83,3:2,955324800,1.971,24.199,0.5642053,0.2704494,0.09,1712534400,NYQ,EQUITY,PWR,"Quanta Services, Inc.",887293800,America/New_York,EDT,f3a06680-271a-3bc1-9ba1-e29a2475f52d,finmb_33509,-14400000,263.36,306.8,250.0,280.68,283.0,1.9,buy,16,531056000,3.628,1749758976,4006462976,1.222,1.363,21485199360,62.923,147.574,0.047340002,0.13118,1100732800,1775497984,0.234,0.136,0.13904001,0.08144,0.02855,USD,2.1032
QCOM,QUALCOMM Incorporated,210890522624,188.97,184.21,25.196001,16.902504,3.4,0.0185,1.328,7698533,8128204,2,184.51,184.49,189.29,184.21,184.51,184.49,189.29,1717027200,0.4267,2.35,9380010,9380010,188.92,189.06,100,100,101.47,189.29,5.7925816,170.2518,138.32605,3.2,0.017371478,USD,207184363520,0.23034,1113656400,1116000000,20474934,19406325,1711584000,1714435200,0.0183,0.00122,0.79732,2.92,0.0184,1116060032,21.886,8.634287,1695513600,1727136000,1711238400,0.365,8450999808,7.5,11.18,1.64,2:1,1092614400,5.691,19.118,0.7748338,0.2704494,0.8,1709078400,NMS,EQUITY,QCOM,QUALCOMM Incorporated,692634600,America/New_York,EDT,2ef21531-290b-3e10-8038-0d2578d796ad,finmb_33493,-14400000,188.97,220.0,132.0,181.37,182.0,2.2,buy,31,13850999808,12.411,10837000192,15457000448,1.849,2.65,36407001088,63.17,32.637,0.1114,0.38268003,11418999808,13249999872,0.357,0.012,0.55805,0.29766,0.24923,USD,1.7088
DGX,Quest Diagnostics Incorporated,15459563520,139.16,140.78,18.729477,14.694826,3.0,0.021300001,0.87,724355,984267,2,141.04,138.0975,141.18,140.78,141.04,138.0975,141.18,1712275200,0.48319998,1.91,735470,735470,130.01,139.68,900,1100,119.59,145.58,1.6646456,131.634,131.0153,2.88,0.020457452,USD,20631472128,0.0911,110050646,111092000,2802905,2545149,1711584000,1714435200,0.0252,0.00425,0.91433,2.44,0.028800001,112481000,57.946,2.4015465,1703980800,1735603200,1711843200,-0.04,842000000,7.43,9.47,3.21,2:1,1119312000,2.222,11.623,0.078278184,0.2704494,0.75,1712275200,NYQ,EQUITY,DGX,Quest Diagnostics Incorporated,850833000,America/New_York,EDT,566b8ec0-af61-3aa2-ba40-9735eb85bfa2,finmb_361335,-14400000,139.16,160.0,136.0,147.0,145.0,2.4,buy,14,474000000,4.267,1775000064,5352000000,0.782,0.97,9287000064,81.76,83.105,0.06201,0.14145,784000000,1332000000,-0.034,0.015,0.33078,0.19113001,0.13397999,USD,1.6493
RL,Ralph Lauren Corporation,10631465984,166.31,165.61,18.834654,14.796264,3.0,0.018099999,1.567,581833,974870,2,166.61,165.55,167.82,165.61,166.61,165.55,167.82,1711497600,0.3401,2.23,770350,770350,162.63,169.39,800,1100,103.17,192.03,1.6097795,172.735,142.0189,3.0,0.018114848,USD,11425411072,0.08902001,38220451,39044300,3068832,3095049,1711584000,1714435200,0.048,0.02177,1.04933,3.08,0.1103,64265900,40.249,4.132028,1680307200,1711929600,1703894400,0.278,587900032,8.83,11.24,1.09,,0,1.73,11.728,0.5126964,0.2704494,0.75,1711497600,NYQ,EQUITY,RL,Ralph Lauren Corporation,866122200,America/New_York,EDT,7f49bbe2-f0af-3edb-ac6c-ee353d3e204b,finmb_362220,-14400000,166.31,244.0,113.0,191.9,195.0,2.2,buy,17,1917400064,29.994,974200000,2756100096,1.457,2.169,6604299776,107.162,100.56,0.06622,0.23331,723237504,962700032,0.309,0.056,0.65660006,0.14751,0.16354999,USD,1.192
RJF,"Raymond James Financial, Inc.",26315886592,126.96,125.7,15.333334,12.459274,1.8,0.0143,1.045,543713,998598,2,126.03,125.715,127.12,125.7,126.03,125.715,127.12,1711584000,0.2101,1.48,828650,828650,126.99,126.78,800,900,85.66,131.19,2.1997733,124.1598,111.0759,1.74,0.013842482,USD,15247689728,0.14854,186103446,207276992,4081452,4264351,1711584000,1714435200,0.0197,0.09871,0.77281,3.43,0.0249,207276992,52.6,2.4136882,1696032000,1727654400,1711843200,0.115,1768000000,8.28,10.19,0.85,3:2,1632268800,1.275,0.0,0.46623123,0.2704494,0.45,1711584000,NYQ,EQUITY,RJF,"Raymond James Financial, Inc.",425914200,America/New_York,EDT,9960edcc-461e-33e0-b2f4-d1fb2f7be964,finmb_22623,-14400000,126.96,141.0,122.0,132.1,131.5,2.4,buy,10,16067000320,77.515,0,5185999872,2.074,2.086,11962999808,47.236,57.308,0.022160001,0.16966,0,1180000000,0.15,0.078,0.93421,0.0,0.19303,USD,1.3905
RTX,RTX Corporation,140529205248,105.7,105.8,41.614174,17.413507,2.52,0.0238,0.58,3645619,8049073,2,105.8,105.65,106.29,105.8,105.8,105.65,106.29,1715817600,0.92910004,2.61,6921510,6921510,105.65,105.85,900,800,68.56,107.82,1.9789779,98.297,86.60015,2.36,0.022306237,USD,180949516288,0.048979998,1204981454,1329510016,33923307,34633837,1711584000,1714435200,0.0255,0.00087,0.85273004,4.21,0.0255,1329510016,45.498,2.323179,1703980800,1735603200,1711843200,0.198,3478000128,2.54,6.07,1.72,15890:10000,1585872000,2.548,19.361,0.10831761,0.2704494,0.59,1708560000,NYQ,EQUITY,RTX,RTX Corporation,-244546200,America/New_York,EDT,ffd67fad-fdd4-3389-b63e-d608af877db5,finmb_159230,-14400000,105.7,120.0,73.0,103.23,105.0,2.8,hold,22,5607000064,4.218,9345999872,44253999104,0.644,1.067,71011000320,71.22,50.984,0.01985,0.05335,7006000128,9088000000,0.32,0.121,0.17013,0.13161,0.09536,USD,0.9101
O,Realty Income Corporation,47779368960,54.87,54.96,50.805553,33.254547,3.08,0.0561,0.924,4892730,5994296,2,55.15,54.675,55.4,54.96,55.15,54.675,55.4,1714435200,2.8435001,4.55,6311960,6311960,54.95,54.87,1100,1400,45.04,64.18,10.868955,53.1196,53.93205,3.071,0.055877004,USD,73660203008,0.17733999,869076426,870774016,13245692,11308094,1711584000,1714435200,0.0152,0.0012800001,0.78990996,2.36,0.0175,870774016,44.773,1.2255154,1703980800,1735603200,1711843200,-0.412,776988992,1.08,1.65,1.58,1032:1000,1636934400,16.756,18.849,-0.08840603,0.2704494,0.257,1714435200,NYQ,EQUITY,O,Realty Income Corporation,782487000,America/New_York,EDT,f1862177-53c3-3b9b-9f95-8d906208506e,finmb_339305,-14400000,54.87,70.0,54.0,60.11,58.5,2.4,buy,14,680158976,0.781,3907810048,25982752768,1.982,2.239,4395949056,66.083,5.973,0.019709999,0.022839999,2056114176,3006208000,-0.543,0.333,0.92335,0.88896006,0.43497002,USD,4.9728
REG,Regency Centers Corporation,11106271232,59.75,59.8,29.146341,28.051641,2.68,0.0448,1.167,998003,1189837,2,60.25,59.33,60.255,59.8,60.25,59.33,60.255,1718150400,1.2878,4.19,1099440,1099440,59.72,59.77,100,400,54.72,68.47,7.844708,59.5372,61.6639,2.64,0.04414716,USD,15827032064,0.26632,182778060,184779008,2447993,2745019,1711584000,1714435200,0.013300001,0.00786,1.00995,1.87,0.018,185879008,36.863,1.6208665,1703980800,1735603200,1711843200,0.128,368580000,2.05,2.13,-5.49,,0,11.179,18.327,0.04875481,0.2704494,0.67,1710201600,NMS,EQUITY,REG,Regency Centers Corporation,751901400,America/New_York,EDT,f4cf3fe4-b672-3433-aeec-ec055742d449,finmb_816889,-14400000,59.75,75.0,60.0,69.76,70.0,1.9,buy,17,241411008,1.31,863614016,4662415872,0.614,0.785,1415766016,64.954,7.889,0.027999999,0.05782,539332608,725249984,0.014,0.139,0.70839,0.61,0.37750998,USD,5.0318
REGN,"Regeneron Pharmaceuticals, Inc.",108493545472,984.64,976.96,29.045427,20.569042,0.0,0.0,0.168,305911,454045,2,980.0,970.95,987.8,976.96,980.0,970.95,987.8,0,0.0,0.0,490310,490310,983.34,985.65,100,100,684.81,998.33,8.281887,942.1812,875.91675,0.0,0.0,USD,97583620096,0.29448998,103205430,108367000,1573831,1421410,1711584000,1714435200,0.0143,0.01689,0.90041,3.41,0.0150999995,110186000,250.149,3.936214,1703980800,1735603200,1711843200,-0.117,3857799936,33.9,47.87,2.23,,0,7.449,22.055,0.31616104,0.2704494,0.0,0,NMS,EQUITY,REGN,"Regeneron Pharmaceuticals, Inc.",670602600,America/New_York,EDT,e55aa808-7510-354a-9528-01782e66194d,finmb_33715,-14400000,984.64,1185.0,720.0,1057.62,1062.5,2.0,buy,24,10519499776,97.506,4424500224,2703300096,4.396,5.27,13100099584,10.016,122.574,0.07739,0.15283,3029825024,4738899968,-0.126,-0.005,0.51311,0.33775002,0.24118,USD,1.6077
RF,Regions Financial Corporation,18408122368,20.1,19.93,10.864865,9.136364,0.96,0.0482,1.224,7187032,7982336,2,20.11,19.97,20.355,19.93,20.11,19.97,20.355,1717372800,0.4973,3.91,6555810,6555810,20.13,20.14,3000,900,13.72,21.08,2.7066789,19.659,18.2804,0.92,0.046161566,USD,0,0.26908,911980625,915827008,29434039,35296222,1711584000,1714435200,0.0321,0.0026800002,0.82962,3.89,0.0369,918000000,16.778,1.1979975,1703980800,1735603200,1632960000,0.228,1731000064,1.85,2.2,-11.92,12346:10000,1088640000,0.0,0.0,0.25503778,0.2704494,0.24,1709164800,NYQ,EQUITY,RF,Regions Financial Corporation,322151400,America/New_York,EDT,3fe3de84-275c-3edc-995e-fff999764322,finmb_271409,-14400000,20.1,25.0,17.35,21.46,22.0,2.5,buy,23,0,0.0,0,0,0.0,0.0,6800999936,0.0,7.293,0.01184,0.10771,0,2508000000,0.0,0.156,0.0,0.0,0.46976003,USD,10.3802
RSG,"Republic Services, Inc.",58999361536,187.34,188.23,32.86667,27.631268,2.14,0.0114,0.676,777259,1288436,2,188.22,187.23,189.22,188.23,188.22,187.23,189.22,1719878400,0.3684,1.52,1483420,1483420,187.75,187.78,1000,800,140.07,196.76,3.870054,188.303,165.43785,2.1,0.011156564,USD,72259739648,0.11813,204454152,314932000,2790798,2256298,1711584000,1714435200,0.0089,0.00123,0.9565,2.09,0.0136,314932000,34.359,5.4524283,1703980800,1735603200,1711843200,0.182,1800899968,5.7,6.78,3.5,3:2,1174262400,4.74,16.038,0.282745,0.2704494,0.535,1711929600,NYQ,EQUITY,RSG,"Republic Services, Inc.",899299800,America/New_York,EDT,db65dacd-88a8-39fa-ac53-7a1fe7132a6e,finmb_386225,-14400000,187.34,230.0,192.0,205.5,202.5,2.2,buy,16,91600000,0.291,4505500160,13070799872,0.465,0.526,15245100032,120.796,48.27,0.06057,0.17371,1690087552,3741600000,0.19,0.078,0.41756,0.29554,0.19128999,USD,3.6724
RMD,ResMed Inc.,31709878272,215.85,217.89,33.25886,25.011587,1.92,0.0088,0.642,696493,1112504,2,216.27,213.82,219.795,217.89,216.27,213.82,219.795,1715126400,0.2892,0.87,962000,962000,205.97,220.8,800,900,132.24,231.5,6.9172726,194.7202,172.12476,1.88,0.008628207,USD,32917608448,0.20906,145470455,146907008,9848982,7892653,1711584000,1714435200,0.067,0.00815,0.58916,7.42,0.0765,146907008,31.52,6.848033,1625011200,1656547200,1711843200,0.292,958379008,6.49,8.63,2.17,2:1,1283212800,7.181,22.837,-0.04739213,0.2704494,0.48,1715126400,NYQ,EQUITY,RMD,ResMed Inc.,802099800,America/New_York,EDT,d1143bab-49a9-3a71-8c3a-83e43b5a2e4e,finmb_340196,-14400000,215.85,238.0,180.0,212.34,219.0,2.2,buy,11,259447008,1.766,1441419008,1167444992,1.393,3.042,4584159232,25.215,31.175,0.11911,0.22386,955854144,1198582016,0.291,0.072,0.56511,0.31443,0.31294,USD,1.9191
RVTY,"Revvity, Inc.",13145056256,106.53,105.55,72.46938,20.52601,0.28,0.0027,1.086,753959,817068,2,106.53,104.69,107.25,105.55,106.53,104.69,107.25,1721347200,0.19049999,0.24,670490,670490,102.75,109.66,800,800,79.5,131.96,4.822766,104.2548,104.7729,0.28,0.002652771,USD,15332357120,0.054899998,111544796,123393000,2570191,2689031,1711584000,1714435200,0.0208,0.00291,0.88821,2.63,0.0276,123393000,63.538,1.6766344,1703980800,1735603200,1711843200,-0.954,183354000,1.47,5.19,2.65,2:1,991612800,5.625,19.422,-0.075825214,0.2704494,0.07,1713398400,NYQ,EQUITY,RVTY,"Revvity, Inc.",99153000,America/New_York,EDT,590573a0-f4f1-3791-97e7-90bf41bbfa06,finmb_268363,-14400000,106.53,185.0,108.0,126.04,124.33,2.2,buy,16,1695408000,13.74,789420992,4003634944,1.662,2.226,2725626112,51.024,21.983,0.01598,0.02309,113282248,175372000,-0.954,-0.037,0.55498004,0.28963,0.11246,USD,1.9277
RHI,Robert Half Inc.,7462835200,71.12,71.19,21.229853,17.914358,2.12,0.0298,1.295,696910,1097183,2,71.93,70.8108,72.0,71.19,71.93,70.8108,72.0,1716422400,0.5881,2.12,1084300,1084300,69.93,71.18,900,800,64.65,88.39,1.2130512,74.755,77.47105,1.97,0.027672425,USD,7045117440,0.057350002,99892561,104933000,4912444,5512998,1711584000,1714435200,0.0468,0.02984,0.91252,3.95,0.077800006,104933000,14.725,4.829881,1703980800,1735603200,1711843200,-0.478,352841984,3.35,3.97,-18.44,2:1,960854400,1.145,16.663,0.0753777,0.2704494,0.53,1708560000,NYQ,EQUITY,RHI,Robert Half Inc.,322151400,America/New_York,EDT,c45045e7-ade7-37c9-b259-a3fbc39e66e8,finmb_276703,-14400000,71.12,95.0,55.0,69.5,69.5,3.4,hold,10,540939008,5.243,422801984,240984992,1.189,1.854,6152118784,15.862,58.663,0.07944,0.22635001,445012256,555438976,-0.465,-0.14,0.39792,0.068720005,0.027709998,USD,
ROK,"Rockwell Automation, Inc.",30876571648,270.84,268.92,26.500977,22.019512,5.0,0.0186,1.435,713823,996627,2,269.51,269.51,274.25,268.92,269.51,269.51,274.25,1715299200,0.4755,1.78,1186810,1186810,268.0,273.28,800,800,252.11,348.52,3.438486,280.5942,286.23325,4.86,0.018072288,USD,34458234880,0.13191,113658886,114003000,2993072,2826883,1711584000,1714435200,0.026300002,0.00213,0.81467,3.44,0.0299,114003000,31.083,8.713445,1696032000,1727654400,1711843200,-0.114,1179200000,10.22,12.3,6.5,2:1,545356800,3.837,18.851,-0.0039262176,0.2704494,1.25,1715299200,NYQ,EQUITY,ROK,"Rockwell Automation, Inc.",378657000,America/New_York,EDT,30a84905-8e5d-38a5-9d6b-6637888ccc33,finmb_300504,-14400000,270.84,316.0,220.0,286.91,300.0,2.7,hold,19,470500000,4.127,1827900032,4092600064,0.656,1.111,8979699712,109.957,78.357,0.0849,0.30245,986587520,1273600000,-0.108,-0.066,0.40078,0.20356001,0.15847,USD,2.9926
ROL,"Rollins, Inc.",22734381056,46.92,46.41,52.13333,41.892857,0.6,0.0128999995,0.656,2140048,2072850,2,46.51,46.3564,47.265,46.41,46.51,46.3564,47.265,1715212800,0.6222,1.04,1716440,1716440,47.23,46.97,800,800,32.19,47.69,7.1862106,45.233,41.42895,0.56,0.012066365,USD,23215079424,0.13943,292756013,484230016,7911964,9499420,1711584000,1714435200,0.0163,0.42571,0.55653,4.18,0.028399998,484535008,2.411,19.460804,1703980800,1735603200,1711843200,0.07,441116992,0.9,1.12,3.53,3:2,1607644800,7.338,32.411,0.10552645,0.2704494,0.15,1708387200,NYQ,EQUITY,ROL,"Rollins, Inc.",322151400,America/New_York,EDT,5f35bee0-3536-3410-9c07-d5b521674167,finmb_300753,-14400000,46.92,52.0,37.0,46.74,49.0,2.3,buy,9,112971000,0.233,716265984,854916992,0.551,0.717,3163611904,73.227,6.485,0.15938,0.35933,518716384,555025984,0.061,0.137,0.52314,0.22641,0.17695,USD,3.6614
